Hour,0,1,2
0,694.9849170057472,677.6102940806035,660.2356711554597
1,699.6239758367818,682.133376440862,664.6427770449427
2,703.4032128147128,685.8181324943449,668.2330521739771
3,708.1019538266667,690.3994049810001,672.6968561353335
4,706.759156097931,689.0901771954827,671.4211982930345
5,702.5969381887357,685.0320147340173,667.467091279299
6,646.91333208,630.740498778,614.5676654759999
7,639.7721048204598,623.7778021999483,607.7834995794369
8,633.0961505308046,617.2687467675345,601.4413430042644
9,632.7321876188506,616.9138829283793,601.0955782379081
10,674.9360211533334,658.0626206245,641.1892200956667
11,669.4420482632186,652.705997056638,635.9699458500576
12,662.3487593229884,645.7900403399137,629.2313213568392
13,660.9985119475863,644.4735491488965,627.9485863502069
14,662.7057986342528,646.1381536683965,629.5705087025402
15,664.204943409655,647.5998198244138,630.9946962391724
16,623.7544070294254,608.1605468536897,592.5666866779541
17,614.0011128531035,598.6510850317759,583.3010572104482
18,611.2692439048276,595.9875128072069,580.7057817095863
19,610.8895059390805,595.6172682906034,580.3450306421263
20,611.6709789908048,596.3792045160344,581.0874300412644
21,612.5882917296551,597.2735844364137,581.9588771431725
22,609.8785953903449,594.6316305055863,579.3846656208277
23,643.9110980294254,627.8133205786896,611.7155431279541
24,643.0622309691954,626.9856751949654,610.9091194207357
25,18.482496882913743,18.0204344608409,17.55837203876806
26,22.57511198981662,22.010734190071204,21.44635639032579
27,29.058708297233334,28.332240589802495,27.605772882371667
28,36.666873713859545,35.75020187101305,34.833530028166564
29,24.65461702310276,24.03825159752519,23.421886171947623
30,13.040721362216738,12.714703328161319,12.388685294105898
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,282.6288891898851,275.5631669601379,268.4974447303908
76,290.67296874390803,283.4061445253103,276.13932030671265
77,300.8511346252874,293.3298562596552,285.80857789402296
78,310.7329945836782,302.96466971908615,295.1963448544942
79,314.9540176926437,307.08016725032763,299.20631680801154
80,317.83373279172423,309.88788947193103,301.942046152138
81,275.77362655540236,268.87928589151727,261.9849452276322
82,258.17878549172417,251.72431585443107,245.26984621713794
83,237.28084746896553,231.3488262822414,225.41680509551725
84,223.17875317543886,217.59928434605285,212.01981551666688
85,253.58810298643678,247.24840041177586,240.90869783711494
86,247.77801767517244,241.5835672332931,235.3891167914138
87,240.40209444114944,234.39204208012072,228.38198971909196
88,244.0599522183908,237.95845341293105,231.85695460747127
89,254.3091929542529,247.95146313039655,241.59373330654023
90,263.9229665974713,257.3248924325345,250.7268182675977
91,238.23619532045979,232.2802904374483,226.32438555443676
92,237.91061807747124,231.96285262553448,226.01508717359772
93,244.30297389471266,238.1953995473448,232.08782519997703
94,246.74563554689655,240.57699465822415,234.40835376955175
95,249.71351503655174,243.4706771606379,237.22783928472413
96,252.7862102358621,246.46655497996554,240.146899724069
97,252.03882868045977,245.7378579634483,239.4368872464368
98,283.01397295678163,275.93862363286206,268.86327430894255
99,283.77125767701153,276.6769762350863,269.5826947931609
