Hour,Energy Type,0,1,2
0,HEAT,853.6582533624368,828.3500429561268,723.7050056981356
1,HEAT,851.8017217857127,826.7023111812194,725.513875424515
2,HEAT,853.6531013833679,828.5556017595115,728.333007601439
3,HEAT,856.9937656337356,831.8467006436215,732.253580858161
4,HEAT,856.4751920567932,831.3204862144196,731.3076126765793
5,HEAT,905.0055613050115,877.3203078987908,748.4305405258092
6,HEAT,7719.695703909549,784.3482628667144,679.2445847360275
7,HEAT,1772.2003318175762,772.8474667204855,670.5496410795886
8,HEAT,0.0,907.2031072069187,723.5189042010782
9,HEAT,0.0,893.0606613389502,717.3678447937978
10,HEAT,0.0,926.1030619001921,754.0482938648665
11,HEAT,0.0,919.5262781697168,748.3152682422368
12,HEAT,0.0,917.5253561194758,743.6461309404391
13,HEAT,0.0,912.7025892569477,740.8870701122897
14,HEAT,260.72985437849866,929.3357283330196,748.811530013423
15,HEAT,964.6680555928274,933.0399266299837,751.1799411124414
16,HEAT,924.7025466496323,894.061429966956,712.9459425260367
17,HEAT,917.3820358075172,886.8631135289304,704.6534263922138
18,HEAT,749.4469703369309,727.2564220065683,635.9768722824276
19,HEAT,1628.6484056014328,721.1430582426651,633.1979670151331
20,HEAT,0.0,720.2020037768324,633.223318079554
21,HEAT,742.7644013971378,720.9409537085771,634.0293210101654
22,HEAT,740.1234288095517,718.3642873762495,631.4825989885104
23,HEAT,774.1998741414598,751.5877230295105,663.8310535727678
24,HEAT,773.3958709556092,750.8026983488785,663.0425754153011
25,HEAT,125.86618678032752,120.03499355522897,60.51184799773357
26,HEAT,132.1839400752649,126.13917567566111,65.2898876245051
27,HEAT,1533.6830241375021,125.86409832306207,68.67179663004741
28,HEAT,0.0,133.15918596152525,75.84781753244144
29,HEAT,0.0,120.09947592342928,63.8686961792704
30,HEAT,0.0,100.92400202391174,49.52942309192828
31,HEAT,0.0,87.29917579460329,36.7575283569233
32,HEAT,0.0,86.34600338297494,36.35619281588797
33,HEAT,0.0,78.7672441260495,33.16513796615876
34,HEAT,0.0,70.66532658359795,29.75380605951174
35,HEAT,0.0,67.3735809756021,28.367808638248967
36,HEAT,0.0,66.92668484457266,28.179641945271683
37,HEAT,0.0,60.493976475129834,25.471134583668043
38,HEAT,0.0,50.5214909376587,21.27219551470076
39,HEAT,0.0,40.048671485106844,16.862589644997804
40,HEAT,0.0,29.550883466210593,12.442470700261985
41,HEAT,0.0,21.092947297978146,8.881236293234855
42,HEAT,0.0,19.122356299085666,8.051514204081228
43,HEAT,0.0,27.135794309029524,11.425591590332647
44,HEAT,104.40048460549917,36.25008946470511,15.263187530829764
45,HEAT,0.0,52.72543690785101,22.20017227689923
46,HEAT,62.781599729125546,59.642551133469134,25.11263989165022
47,HEAT,68.81931140377107,65.37838024323821,27.527724561508432
48,HEAT,78.10069114642677,74.195695639451,31.240276458570705
49,HEAT,79.8170249854289,75.82621364466993,31.926809994171556
50,HEAT,44.751439922450054,42.513890302047535,17.900575968980025
51,HEAT,50.966672538816724,48.418364395212166,20.38666901552669
52,HEAT,546.0369896654832,50.50588668312394,21.265625305723074
53,HEAT,50.54059460414193,48.01359014423214,20.216237841656778
54,HEAT,0.0,50.11367984758444,21.100485672411516
55,HEAT,0.0,51.382298075904636,21.634640434780678
56,HEAT,0.0,38.25409440065188,16.106978638706774
57,HEAT,0.0,34.74548201206869,14.629668936834745
58,HEAT,0.0,29.438345530699802,12.39508633130185
59,HEAT,0.0,19.429864304645886,8.180991190908165
60,HEAT,0.0,23.559540131793966,9.919801150333697
61,HEAT,0.0,12.373458225936425,5.209874405723545
62,HEAT,0.0,0.0,0.0
63,HEAT,0.0,0.0,0.0
64,HEAT,0.0,0.0,0.0
65,HEAT,0.0,31.592459394759295,13.30208116511909
66,HEAT,0.0,43.908524062345606,18.48778987478243
67,HEAT,0.0,32.752311659499426,13.790439756399888
68,HEAT,52.44088875191616,49.81887053476475,20.976355500766466
69,HEAT,67.97278423057448,64.57417900543787,27.189113692229792
70,HEAT,72.25743270066506,68.64459719434817,28.902973080266026
71,HEAT,71.15255586140213,67.59496364460996,28.461022344560853
72,HEAT,73.39694770828676,69.72713702134627,29.358779083314705
73,HEAT,73.36557987448344,69.69733756354921,29.346231949793374
74,HEAT,71.06187925509724,67.50882082328201,28.4247517020389
75,HEAT,450.1668502281609,434.72431371548043,335.5126291457011
76,HEAT,456.3841313368735,440.83183184420886,342.42378534389877
77,HEAT,464.43877067411495,448.7381922998594,351.243632313554
78,HEAT,471.5982127016437,455.78670736376245,359.54243210168045
79,HEAT,1050.3333639447605,460.70280919725366,363.88950042609423
80,HEAT,0.0,464.5568830655958,367.0657986527587
81,HEAT,5346.0189071614905,425.34806379640014,327.86650124992184
82,HEAT,0.0,417.0199572815568,314.86797439796555
83,HEAT,0.0,521.870862473937,347.74180858412416
84,HEAT,0.0,448.42116579276035,309.20792497417034
85,HEAT,0.0,438.11708246625335,321.2744164044115
86,HEAT,0.0,403.5839361502624,303.59976254032415
87,HEAT,0.0,368.31656301649593,284.771232013754
88,HEAT,0.0,375.0011127579154,289.5590965937057
89,HEAT,0.0,403.2997626050285,307.0035091854506
90,HEAT,0.0,434.4081804721608,325.2881634625218
91,HEAT,456.8327584164598,439.94713467692975,313.7630107928368
92,HEAT,503.3116367027126,484.09395302002304,332.17549462369425
93,HEAT,386.00864145967813,372.81585458689585,288.7700922259632
94,HEAT,395.8693208502069,382.2445702582116,294.05782789087584
95,HEAT,399.27017825099995,385.5495819926954,297.05050457050345
96,HEAT,400.45619509365514,386.7531144298614,299.21489366718623
97,HEAT,403.7353241923563,389.8496045479977,300.1154854511954
98,HEAT,440.6472410332989,425.6903071221875,331.91658153954944
99,HEAT,447.3497735618736,432.0766481149631,335.01410114710575
0,EE,4440.058434942535,3073.3385539767805,2494.0103397316107
1,EE,3793.828891738435,2605.299994316454,2114.442483421326
2,EE,3725.347702561355,2555.2274028959528,2073.834833060341
3,EE,3665.2046406309,2510.9746895237718,2037.9469618413948
4,EE,3837.17152642157,2629.69884307973,2134.2293546613364
5,EE,4363.933973424339,3018.9143549144883,2452.092090363088
6,EE,5403.786992736684,3781.2127917659604,3066.4713494128146
7,EE,3581.03399692889,2273.9876898762045,1436.4339851050206
8,EE,0.0,635.042175044843,506.46323294075466
9,EE,0.0,625.1424629372651,502.1574913556584
10,EE,0.0,648.2721433301344,527.8338057054066
11,EE,0.0,643.6683947188017,523.8206877695658
12,EE,0.0,642.267749283633,520.5522916583074
13,EE,0.0,638.8918124798633,518.6209490786027
14,EE,182.51089806494906,650.5350098331137,524.168071009396
15,EE,6745.531207826806,4609.446325348317,3541.4038841090733
16,EE,7566.509174478351,5170.4479358935405,3972.417316601134
17,EE,8081.065351612372,5522.061323601787,4242.559309596495
18,EE,8374.315066791753,5722.4486289743645,4396.515410065671
19,EE,8395.62792678763,5737.012416638215,4407.704661563505
20,EE,7965.898399921651,5443.363906613127,4182.096659958866
21,EE,7168.588094185568,4902.4700856136305,3763.508749447423
22,EE,6037.039591245362,4516.849059830944,3169.445785403815
23,EE,4627.656898346392,3481.0659810803736,2429.5198716318555
24,EE,3268.4097298186266,2483.286910498466,1776.5223888648718
25,EE,2836.651193024161,2087.4638614540604,1638.1660639714532
26,EE,2428.4819632005942,1788.058973737773,1402.4483337483432
27,EE,2212.033581751959,1629.5328829274993,1277.4493934617565
28,EE,0.0,0.0,0.0
29,EE,0.0,0.0,0.0
30,EE,0.0,0.0,0.0
31,EE,0.0,0.0,0.0
32,EE,0.0,0.0,0.0
33,EE,0.0,0.0,0.0
34,EE,0.0,0.0,0.0
35,EE,0.0,0.0,0.0
36,EE,0.0,0.0,0.0
37,EE,0.0,0.0,0.0
38,EE,0.0,0.0,0.0
39,EE,0.0,0.0,0.0
40,EE,0.0,0.0,8.709729490183388
41,EE,0.0,0.0,0.0
42,EE,0.0,0.0,0.0
43,EE,0.0,0.0,7.997914113232853
44,EE,5738.337938432991,4713.227026394155,3012.6274176773204
