hour_idx,HEAT,EE
82,0.000255200368335289,0.000335436798004915
83,0.00026431628604863,0.000335436798004915
84,0.000253265798272012,0.000335436798004915
85,0.000230760436716749,0.000335436798004915
86,0.000242113969151584,0.000335436798004915
87,0.000234139433510571,0.000335436798004915
88,0.000243428290586315,0.000335436798004915
89,0.000265629716947759,0.000335436798004915
90,0.000122531733575673,6.27626981285312e-06
91,0.000117641164710719,6.27626981285312e-06
92,0.000116392118527803,6.27626981285312e-06
93,0.000117851238855828,6.27626981285312e-06
94,0.000116931596789023,6.27626981285312e-06
95,0.000123709983258029,6.27626981285312e-06
96,0.000126034245725856,6.27626981285312e-06
97,0.000125922841437725,6.27626981285312e-06
98,0.000125974402645231,6.27626981285312e-06
99,0.000126755746680643,6.27626981285312e-06
100,0.000133516678867813,6.27626981285312e-06
101,0.000135615461152574,6.27626981285312e-06
102,0.00013620106845011,6.27626981285312e-06
103,0.000135762753497563,6.27626981285312e-06
104,0.000135505659840522,6.27626981285312e-06
105,0.000134807490546578,6.27626981285312e-06
106,0.000128071047668544,6.27626981285312e-06
107,0.00012593691167228,6.27626981285312e-06
108,0.000125931390423535,6.27626981285312e-06
109,0.000125940028486899,6.27626981285312e-06
110,0.000125870389634632,6.27626981285312e-06
111,0.000133867455478441,6.27626981285312e-06
112,0.000143096024265745,6.27626981285312e-06
113,0.000145201129257299,6.27626981285312e-06
114,0.00015095140803088,6.27626981285312e-06
115,0.000154327555122775,6.27626981285312e-06
116,0.000154854566065534,6.27626981285312e-06
117,0.000158417633736818,6.27626981285312e-06
118,0.000163184865220565,6.27626981285312e-06
119,0.000171771723807253,6.27626981285312e-06
120,0.000162543956537981,6.27626981285312e-06
121,0.000163096614498154,6.27626981285312e-06
122,0.000164477814160779,6.27626981285312e-06
123,0.000162921448856733,6.27626981285312e-06
124,0.000163883835972557,6.27626981285312e-06
125,0.000164331679524069,6.27626981285312e-06
126,0.000163649005345635,6.27626981285312e-06
127,0.000164130510555016,6.27626981285312e-06
128,0.000157199399569831,6.27626981285312e-06
129,0.000158365983451757,6.27626981285312e-06
130,0.000163146394694443,6.27626981285312e-06
131,0.000157095386619216,6.27626981285312e-06
132,0.000154741291628646,6.27626981285312e-06
133,0.000154643245194577,6.27626981285312e-06
134,0.000161924509427467,6.27626981285312e-06
135,0.000160137409864288,6.27626981285312e-06
136,0.000170221503114875,6.27626981285312e-06
137,0.00017900249546336,6.27626981285312e-06
138,0.0001858749210762,6.27626981285312e-06
139,0.000184474040852721,6.27626981285312e-06
140,0.000190589789894394,6.27626981285312e-06
141,0.00018882620008718,6.27626981285312e-06
142,0.000191766792850902,6.27626981285312e-06
143,0.000193206588868303,6.27626981285312e-06
144,0.000193215315949236,6.27626981285312e-06
145,0.000192965257379481,6.27626981285312e-06
146,0.000193077017917843,6.27626981285312e-06
147,0.000184526670690952,6.27626981285312e-06
148,0.000175941949365713,6.27626981285312e-06
149,0.000166724245040761,6.27626981285312e-06
150,0.000163774836058567,6.27626981285312e-06
151,0.000176420426898015,0.000335436798004915
152,0.000306747255890398,0.000335436798004915
153,0.00027787671008663,0.000335436798004915
154,0.000238126834917416,0.000335436798004915
155,0.000226440603456728,0.000335436798004915
156,0.000222854738469955,0.000335436798004915
157,0.000224978900659439,0.000335436798004915
158,0.000243047592435375,0.000335436798004915
159,0.00024191395789081,0.000335436798004915
160,0.000246437542589148,0.000335436798004915
161,0.000266038733722918,0.000335436798004915
162,0.000125482745413976,6.27626981285312e-06
163,0.000125973957377431,6.27626981285312e-06
164,0.000126113502194657,6.27626981285312e-06
165,0.000122458977908787,6.27626981285312e-06
166,0.000124854927412776,6.27626981285312e-06
167,0.000133199118707239,6.27626981285312e-06
168,0.000141467348502629,6.27626981285312e-06
169,0.000144723364165475,6.27626981285312e-06
170,0.000145234434784907,6.27626981285312e-06
171,0.000145360087462701,6.27626981285312e-06
172,0.000152508663930512,6.27626981285312e-06
173,0.000154861601212804,6.27626981285312e-06
174,0.000149039724420631,6.27626981285312e-06
175,0.000162965173458922,0.000335436798004915
176,0.000317325054556136,0.000335436798004915
177,0.000311792953645673,0.000335436798004915
178,0.000297873025856126,0.000335436798004915
179,0.000293748216893504,0.000335436798004915
180,0.000278339603425867,0.000335436798004915
181,0.000271494694979198,0.000335436798004915
182,0.000270901607326578,0.000335436798004915
183,0.000294831180706178,0.000335436798004915
184,0.000312975388773372,0.000335436798004915
185,0.000316525276685718,0.000335436798004915
186,0.00014320306501341,6.27626981285312e-06
187,0.000137320454664996,6.27626981285312e-06
188,0.000135601925263374,6.27626981285312e-06
189,0.000131244422875293,6.27626981285312e-06
190,0.000126823960651954,6.27626981285312e-06
191,0.000125840022886504,6.27626981285312e-06
192,0.000126580937169483,6.27626981285312e-06
193,0.000130475635235896,6.27626981285312e-06
194,0.00013463846945684,6.27626981285312e-06
195,0.000137707475522728,6.27626981285312e-06
196,0.000136266254684356,6.27626981285312e-06
197,0.00014278915035243,6.27626981285312e-06
198,0.000143715115186012,6.27626981285312e-06
199,0.000152941457574329,0.000335436798004915
200,0.000294249669836417,0.000335436798004915
201,0.000288694326342666,0.000335436798004915
202,0.000257790362583505,0.000335436798004915
203,0.000231063036107167,0.000335436798004915
204,0.000220127870951331,0.000335436798004915
205,0.000206414188051796,0.000335436798004915
206,0.00020244798110433,0.000335436798004915
207,0.000204267584737071,0.000335436798004915
208,0.000203182572740502,0.000335436798004915
209,0.00020284372910298,0.000335436798004915
210,9.35648332714998e-05,6.27626981285312e-06
211,8.8786220915527e-05,6.27626981285312e-06
212,8.75301662786151e-05,6.27626981285312e-06
213,8.38378927848648e-05,6.27626981285312e-06
214,0.000100785542043272,6.27626981285312e-06
215,0.00012135624451769,6.27626981285312e-06
216,0.000130405284003137,6.27626981285312e-06
217,0.00013465405358992,6.27626981285312e-06
218,0.000135540390189102,6.27626981285312e-06
219,0.00015011761225236,6.27626981285312e-06
220,0.000154948427054259,6.27626981285312e-06
221,0.000162153462615398,6.27626981285312e-06
222,0.000165258445755713,6.27626981285312e-06
223,0.000185401430507274,0.000335436798004915
224,0.000345108361964348,0.000335436798004915
225,0.000340772410285877,0.000335436798004915
226,0.000322306011344966,0.000335436798004915
227,0.000315667703978555,0.000335436798004915
228,0.000317026462515939,0.000335436798004915
229,0.000315776614874976,0.000335436798004915
230,0.000332105315677218,0.000335436798004915
231,0.000337742676264143,0.000335436798004915
232,0.000337724153411568,0.000335436798004915
233,0.000372053421036004,0.000335436798004915
234,0.000181080884806775,6.27626981285312e-06
235,0.000183550658608373,6.27626981285312e-06
236,0.000183478882494658,6.27626981285312e-06
237,0.000190500381463704,6.27626981285312e-06
238,0.000185759153187618,6.27626981285312e-06
239,0.000189311534551659,6.27626981285312e-06
240,0.000197079201939736,6.27626981285312e-06
241,0.000208977733824551,6.27626981285312e-06
242,0.000214550620617708,6.27626981285312e-06
243,0.000217349709457863,6.27626981285312e-06
244,0.000220902536089704,6.27626981285312e-06
245,0.000214661401542915,6.27626981285312e-06
246,0.000217265198912994,6.27626981285312e-06
247,0.000244049340612923,0.000335436798004915
248,0.000440825052686626,0.000335436798004915
249,0.000407148537640326,0.000335436798004915
250,0.000370659754114903,0.000335436798004915
251,0.000360755724391558,0.000335436798004915
252,0.000355507789096491,0.000335436798004915
253,0.000341885740906664,0.000335436798004915
254,0.000354882731659679,0.000335436798004915
255,0.00036738931196727,0.000335436798004915
256,0.000379978799903637,0.000335436798004915
257,0.000383492087378632,0.000335436798004915
258,0.000176813147099615,6.27626981285312e-06
259,0.000174869938972975,6.27626981285312e-06
260,0.00017391066867177,6.27626981285312e-06
261,0.000168892844212927,6.27626981285312e-06
262,0.000164958963239899,6.27626981285312e-06
263,0.000164323664823628,6.27626981285312e-06
264,0.000165036349559944,6.27626981285312e-06
265,0.00015715425014667,6.27626981285312e-06
266,0.000161752727713357,6.27626981285312e-06
267,0.000159902222987134,6.27626981285312e-06
268,0.000155488706773526,6.27626981285312e-06
269,0.000161816043858832,6.27626981285312e-06
270,0.000165117209004824,6.27626981285312e-06
271,0.000164604891659544,6.27626981285312e-06
272,0.000171613389024759,6.27626981285312e-06
273,0.00016901163989856,6.27626981285312e-06
274,0.000165217303622787,6.27626981285312e-06
275,0.000164542822299902,6.27626981285312e-06
276,0.000159457941518042,6.27626981285312e-06
277,0.000155708665707846,6.27626981285312e-06
278,0.000155069538096464,6.27626981285312e-06
279,0.00015131153514535,6.27626981285312e-06
280,0.000146500846172105,6.27626981285312e-06
281,0.000145212616962605,6.27626981285312e-06
282,0.000145305943725945,6.27626981285312e-06
283,0.00014529694941235,6.27626981285312e-06
284,0.000145270679032011,6.27626981285312e-06
285,0.000147982229530248,6.27626981285312e-06
286,0.000153321087154529,6.27626981285312e-06
287,0.000154778782661583,6.27626981285312e-06
288,0.000157688385254268,6.27626981285312e-06
289,0.000162917886714328,6.27626981285312e-06
290,0.000164291516944314,6.27626981285312e-06
291,0.000165026820960979,6.27626981285312e-06
292,0.000171844034206338,6.27626981285312e-06
293,0.00017382428803813,6.27626981285312e-06
294,0.000179557914047906,6.27626981285312e-06
295,0.000183019729332964,6.27626981285312e-06
296,0.000183346372824702,6.27626981285312e-06
297,0.000174016284598463,6.27626981285312e-06
298,0.000165825352105549,6.27626981285312e-06
299,0.000164104507347355,6.27626981285312e-06
300,0.000162138769017919,6.27626981285312e-06
301,0.000163418271086502,6.27626981285312e-06
302,0.000164243963087027,6.27626981285312e-06
303,0.000164165508076273,6.27626981285312e-06
304,0.000167823772539685,6.27626981285312e-06
305,0.000172702853639349,6.27626981285312e-06
306,0.00017232144304793,6.27626981285312e-06
307,0.000180525466222229,6.27626981285312e-06
308,0.000176274381278874,6.27626981285312e-06
309,0.000178281974121728,6.27626981285312e-06
310,0.000175434797078932,6.27626981285312e-06
311,0.000173936315689184,6.27626981285312e-06
312,0.000177570179861029,6.27626981285312e-06
313,0.000175145021257207,6.27626981285312e-06
314,0.000181191309541736,6.27626981285312e-06
315,0.000183662240991628,6.27626981285312e-06
316,0.000183668830871097,6.27626981285312e-06
317,0.000183569359556072,6.27626981285312e-06
318,0.000182035702549945,6.27626981285312e-06
319,0.000198755520577709,0.000335436798004915
320,0.000385081134847363,0.000335436798004915
321,0.000381401765002126,0.000335436798004915
322,0.00036654198029955,0.000335436798004915
323,0.000362036651281111,0.000335436798004915
324,0.00035699656379215,0.000335436798004915
325,0.000343580404302088,0.000335436798004915
326,0.000339583563373832,0.000335436798004915
327,0.000339501991548459,0.000335436798004915
328,0.000339480529976388,0.000335436798004915
329,0.000331084332146632,0.000335436798004915
330,0.00014668723240614,6.27626981285312e-06
331,0.000145431240153508,6.27626981285312e-06
332,0.000145399003256624,6.27626981285312e-06
333,0.000143918332278974,6.27626981285312e-06
334,0.000144958194852382,6.27626981285312e-06
335,0.000138120054380306,6.27626981285312e-06
336,0.00013852096737747,6.27626981285312e-06
337,0.000136679902172658,6.27626981285312e-06
338,0.000128515240060082,6.27626981285312e-06
339,0.000131871261323323,6.27626981285312e-06
340,0.000135207958275941,6.27626981285312e-06
341,0.000135646540401165,6.27626981285312e-06
342,0.000137153036491353,6.27626981285312e-06
343,0.000151601934389984,0.000335436798004915
344,0.00029153669451721,0.000335436798004915
345,0.000286684952428609,0.000335436798004915
346,0.000275161775601098,0.000335436798004915
347,0.00027170352239846,0.000335436798004915
348,0.000275055892561712,0.000335436798004915
349,0.000272729759945128,0.000335436798004915
350,0.000271468691771537,0.000335436798004915
351,0.000276557757938755,0.000335436798004915
352,0.000276548407434914,0.000335436798004915
353,0.000272902521272393,0.000335436798004915
354,0.000126924945865504,6.27626981285312e-06
355,0.000126351271541075,6.27626981285312e-06
356,0.00012611822192537,6.27626981285312e-06
357,0.000126782729501459,6.27626981285312e-06
358,0.000126251889303604,6.27626981285312e-06
359,0.00012602026450887,6.27626981285312e-06
360,0.000128148166875896,6.27626981285312e-06
361,0.000126772310366893,6.27626981285312e-06
362,0.000125922574265047,6.27626981285312e-06
363,0.000128112100723916,6.27626981285312e-06
364,0.000126659837448038,6.27626981285312e-06
365,0.000125934240065476,6.27626981285312e-06
366,0.000129596155688862,6.27626981285312e-06
367,0.000140779509325681,0.000335436798004915
368,0.000289003337457444,0.000335436798004915
369,0.000283992904396103,0.000335436798004915
370,0.000273629009130571,0.000335436798004915
371,0.000271251226288912,0.000335436798004915
372,0.000277919009867849,0.000335436798004915
373,0.000273371292050622,0.000335436798004915
374,0.000288242119250687,0.000335436798004915
375,0.000288902174148772,0.000335436798004915
376,0.000275399901197747,0.000335436798004915
377,0.000271524438424387,0.000335436798004915
378,0.000129106813814178,6.27626981285312e-06
379,0.000128563239185169,6.27626981285312e-06
380,0.000126570250922225,6.27626981285312e-06
381,0.000127587494215283,6.27626981285312e-06
382,0.000129382519461333,6.27626981285312e-06
383,0.000131303642592994,6.27626981285312e-06
384,0.000133333320370843,6.27626981285312e-06
385,0.000135941125091142,6.27626981285312e-06
386,0.000138818490786943,6.27626981285312e-06
387,0.000141647501107425,6.27626981285312e-06
388,0.000145244052401442,6.27626981285312e-06
389,0.000148289192461132,6.27626981285312e-06
390,0.000151320885649191,6.27626981285312e-06
391,0.00018149070303998,0.000335436798004915
392,0.000362541310116197,0.000335436798004915
393,0.000366944407195239,0.000335436798004915
394,0.000380196532498954,0.000335436798004915
395,0.000383862989757929,0.000335436798004915
396,0.00039398590978487,0.000335436798004915
397,0.000387210551112914,0.000335436798004915
398,0.00038356555542601,0.000335436798004915
399,0.00036992070986071,0.000335436798004915
400,0.00037889102722271,0.000335436798004915
401,0.00040078549065327,0.000335436798004915
402,0.000183475231394669,6.27626981285312e-06
403,0.000183399002662933,6.27626981285312e-06
404,0.000183369793563099,6.27626981285312e-06
405,0.000184014798673458,6.27626981285312e-06
406,0.000183443172592908,6.27626981285312e-06
407,0.000183098629611518,6.27626981285312e-06
408,0.000184611626503621,6.27626981285312e-06
409,0.000184595329990049,6.27626981285312e-06
410,0.000183689669080244,6.27626981285312e-06
411,0.000181986189526333,6.27626981285312e-06
412,0.000180675341096467,6.27626981285312e-06
413,0.000180380311138689,6.27626981285312e-06
414,0.00017967555202526,6.27626981285312e-06
415,0.000206575372596202,0.000335436798004915
416,0.000398420353225195,0.000335436798004915
417,0.000385112303113522,0.000335436798004915
418,0.000349369509852023,0.000335436798004915
419,0.000338343867694758,0.000335436798004915
420,0.00032974899440763,0.000335436798004915
421,0.000335295967010695,0.000335436798004915
422,0.000355331821937038,0.000335436798004915
423,0.000373014739581089,0.000335436798004915
424,0.000382115963696951,0.000335436798004915
425,0.000383988909608401,0.000335436798004915
426,0.000170515553459498,6.27626981285312e-06
427,0.000172941424503799,6.27626981285312e-06
428,0.000174002837666847,6.27626981285312e-06
429,0.000170959656773482,6.27626981285312e-06
430,0.000172971524139234,6.27626981285312e-06
431,0.000174184058902368,6.27626981285312e-06
432,0.000174774118817924,6.27626981285312e-06
433,0.000174179250094101,6.27626981285312e-06
434,0.000174008269898023,6.27626981285312e-06
435,0.00017535616403304,6.27626981285312e-06
436,0.000174474369129433,6.27626981285312e-06
437,0.000173946200478396,6.27626981285312e-06
438,0.000174689341100378,6.27626981285312e-06
439,0.000174313451757705,6.27626981285312e-06
440,0.000174067222443046,6.27626981285312e-06
441,0.00017551788280283,6.27626981285312e-06
442,0.000174480424663548,6.27626981285312e-06
443,0.000173899269984033,6.27626981285312e-06
444,0.000175902499286421,6.27626981285312e-06
445,0.000181674952072551,6.27626981285312e-06
446,0.000183289112273327,6.27626981285312e-06
447,0.000190399218155031,6.27626981285312e-06
448,0.000200025494047326,6.27626981285312e-06
449,0.000209875380033915,6.27626981285312e-06
450,0.00021016114850542,6.27626981285312e-06
451,0.000218594570195435,6.27626981285312e-06
452,0.000214525507885663,6.27626981285312e-06
453,0.000214927222400859,6.27626981285312e-06
454,0.000220221910095165,6.27626981285312e-06
455,0.00022168851083826,6.27626981285312e-06
456,0.000223732080755541,6.27626981285312e-06
457,0.000229495450210507,6.27626981285312e-06
458,0.000231276761412249,6.27626981285312e-06
459,0.000228448285377136,6.27626981285312e-06
460,0.000230309476410603,6.27626981285312e-06
461,0.000231192785212735,6.27626981285312e-06
462,0.000237720311593953,6.27626981285312e-06
463,0.000247821413798591,6.27626981285312e-06
464,0.000250502864661393,6.27626981285312e-06
465,0.000242581137013718,6.27626981285312e-06
466,0.000240625995913972,6.27626981285312e-06
467,0.000233656147170002,6.27626981285312e-06
468,0.000222512154654891,6.27626981285312e-06
469,0.000221020619334859,6.27626981285312e-06
470,0.00022584671434606,6.27626981285312e-06
471,0.000230965791131145,6.27626981285312e-06
472,0.000245808744974793,6.27626981285312e-06
473,0.000257610120901155,6.27626981285312e-06
474,0.000252177313210593,6.27626981285312e-06
475,0.000250015927220835,6.27626981285312e-06
476,0.000257604332539717,6.27626981285312e-06
477,0.000253660032372138,6.27626981285312e-06
478,0.000250518181621795,6.27626981285312e-06
479,0.000250283796262673,6.27626981285312e-06
480,0.000254784316412861,6.27626981285312e-06
481,0.000258930676025108,6.27626981285312e-06
482,0.000267248240748987,6.27626981285312e-06
483,0.000271062791810998,6.27626981285312e-06
484,0.000277219504830488,6.27626981285312e-06
485,0.000286268099108119,6.27626981285312e-06
486,0.000291612923188961,6.27626981285312e-06
487,0.000342756226200088,0.000335436798004915
488,0.000659889551548523,0.000335436798004915
489,0.000623724828805634,0.000335436798004915
490,0.000593416802281051,0.000335436798004915
491,0.000552692428867798,0.000335436798004915
492,0.000531310193704964,0.000335436798004915
493,0.000521071862039672,0.000335436798004915
494,0.000518730946808041,0.000335436798004915
495,0.000544091856236802,0.000335436798004915
496,0.00057811202372889,0.000335436798004915
497,0.00058660430882639,0.000335436798004915
498,0.0002643568938362,6.27626981285312e-06
499,0.000268619911812647,6.27626981285312e-06
500,0.000269613823444862,6.27626981285312e-06
501,0.000274612412550666,6.27626981285312e-06
502,0.000278527859808658,6.27626981285312e-06
503,0.00027895361836519,6.27626981285312e-06
504,0.000282705031436834,6.27626981285312e-06
505,0.00028753664769678,6.27626981285312e-06
506,0.000288507138590599,6.27626981285312e-06
507,0.000287824464412165,6.27626981285312e-06
508,0.000288494493177015,6.27626981285312e-06
509,0.000288860853920723,6.27626981285312e-06
510,0.000288897276322935,6.27626981285312e-06
511,0.000324584590044277,0.000335436798004915
512,0.000631822523732731,0.000335436798004915
513,0.000596383131139741,0.000335436798004915
514,0.0005609509519691,0.000335436798004915
515,0.000527504369723886,0.000335436798004915
516,0.000403429094352873,0.000335436798004915
517,0.00044622544538518,0.000335436798004915
518,0.000473564738556961,0.000335436798004915
519,0.000485550630628586,0.000335436798004915
520,0.000528581812287815,0.000335436798004915
521,0.000575686508874837,0.000335436798004915
522,0.000258069719330649,6.27626981285312e-06
523,0.000259465078305383,6.27626981285312e-06
524,0.000260179722208024,6.27626981285312e-06
525,0.000265870959359028,6.27626981285312e-06
526,0.000276475206560212,6.27626981285312e-06
527,0.000286573102872677,6.27626981285312e-06
528,0.000290920542316439,6.27626981285312e-06
529,0.000289450646663601,6.27626981285312e-06
530,0.000288624331300152,6.27626981285312e-06
531,0.000291507396339821,6.27626981285312e-06
532,0.000311465775868565,6.27626981285312e-06
533,0.000288743750288724,6.27626981285312e-06
534,0.00026928709087557,6.27626981285312e-06
535,0.000300744603130505,0.000335436798004915
536,0.000553393982089054,0.000335436798004915
537,0.000528517783761847,0.000335436798004915
538,0.000520747890094752,0.000335436798004915
539,0.000519414244349398,0.000335436798004915
540,0.000515919835917225,0.000335436798004915
541,0.000518361202017051,0.000335436798004915
542,0.000519399461674366,0.000335436798004915
543,0.000510970670757479,0.000335436798004915
544,0.000516552818976924,0.000335436798004915
545,0.00051954363714475,0.000335436798004915
546,0.000224293465856633,6.27626981285312e-06
547,0.000221826808869653,6.27626981285312e-06
548,0.000221793236229353,6.27626981285312e-06
549,0.000223098296237796,6.27626981285312e-06
550,0.000222260760281733,6.27626981285312e-06
551,0.000221761088350038,6.27626981285312e-06
552,0.000224001997981274,6.27626981285312e-06
553,0.0002225398498562,6.27626981285312e-06
554,0.000221926191167109,6.27626981285312e-06
555,0.000222664790093516,6.27626981285312e-06
556,0.000222236894275536,6.27626981285312e-06
557,0.000221994672311097,6.27626981285312e-06
558,0.000224093899863659,6.27626981285312e-06
559,0.000262872571758562,0.000335436798004915
560,0.000502858371370442,0.000335436798004915
561,0.000505648198724325,0.000335436798004915
562,0.00049985107847395,0.000335436798004915
563,0.000496884037234767,0.000335436798004915
564,0.000396907445410646,0.000335436798004915
565,0.000463330414241889,0.000335436798004915
566,0.000496915294518496,0.000335436798004915
567,0.000498597223482767,0.000335436798004915
568,0.000514362045732223,0.000335436798004915
569,0.00051947186109102,0.000335436798004915
570,0.000230749572374367,6.27626981285312e-06
571,0.000231131873501386,6.27626981285312e-06
572,0.000231439637890317,6.27626981285312e-06
573,0.000233475460279836,6.27626981285312e-06
574,0.000231981431508109,6.27626981285312e-06
575,0.000231228584192038,6.27626981285312e-06
576,0.000233473412095941,6.27626981285312e-06
577,0.000232236833171501,6.27626981285312e-06
578,0.000238607627746305,6.27626981285312e-06
579,0.000240239776514287,6.27626981285312e-06
580,0.000240729474579217,6.27626981285312e-06
581,0.000241084258540065,6.27626981285312e-06
582,0.00024249457822497,6.27626981285312e-06
583,0.000276794458654449,0.000335436798004915
584,0.000541921119743202,0.000335436798004915
585,0.000538629572273729,0.000335436798004915
586,0.000523993931890833,0.000335436798004915
587,0.000524391460960685,0.000335436798004915
588,0.000497124032920188,0.000335436798004915
589,0.000477178209727474,0.000335436798004915
590,0.000473872146755646,0.000335436798004915
591,0.000477312856658879,0.000335436798004915
592,0.000492085993615122,0.000335436798004915
593,0.000513789083908257,0.000335436798004915
594,0.000233656503420233,6.27626981285312e-06
595,0.000239290123829616,6.27626981285312e-06
596,0.000240914346914726,6.27626981285312e-06
597,0.00024532332143276,6.27626981285312e-06
598,0.000249625789548484,6.27626981285312e-06
599,0.000250627982993832,6.27626981285312e-06
600,0.000249096997534523,6.27626981285312e-06
601,0.000249901317040531,6.27626981285312e-06
602,0.000257580288438397,6.27626981285312e-06
603,0.000258636625620501,6.27626981285312e-06
604,0.000259637127132186,6.27626981285312e-06
605,0.000260197176429875,6.27626981285312e-06
606,0.000263597367623091,6.27626981285312e-06
607,0.000261207473653218,6.27626981285312e-06
608,0.000252903266783401,6.27626981285312e-06
609,0.000235481093956365,6.27626981285312e-06
610,0.000209562806776732,6.27626981285312e-06
611,0.00019545204013513,6.27626981285312e-06
612,0.000180782648956824,6.27626981285312e-06
613,0.000167400418357294,6.27626981285312e-06
614,0.000171304110737303,6.27626981285312e-06
615,0.00018383731761548,6.27626981285312e-06
616,0.000198820884907078,6.27626981285312e-06
617,0.000209812331061118,6.27626981285312e-06
618,0.000209254419024877,6.27626981285312e-06
619,0.000211351776488668,6.27626981285312e-06
620,0.000212164199712685,6.27626981285312e-06
621,0.000215888629963513,6.27626981285312e-06
622,0.000220772074603643,6.27626981285312e-06
623,0.000221719590026866,6.27626981285312e-06
624,0.000220279348801648,6.27626981285312e-06
625,0.000221223123987343,6.27626981285312e-06
626,0.000221864745110406,6.27626981285312e-06
627,0.00021972615649612,6.27626981285312e-06
628,0.000221144847131697,6.27626981285312e-06
629,0.000214642611517662,6.27626981285312e-06
630,0.000214411342973159,6.27626981285312e-06
631,0.000213043590182166,6.27626981285312e-06
632,0.000212227693953283,6.27626981285312e-06
633,0.000205709428938367,6.27626981285312e-06
634,0.000202916128519635,6.27626981285312e-06
635,0.000195526220622986,6.27626981285312e-06
636,0.000190322098947679,6.27626981285312e-06
637,0.00018509197406471,6.27626981285312e-06
638,0.000183690826728538,6.27626981285312e-06
639,0.000182345604200325,6.27626981285312e-06
640,0.000183187681791977,6.27626981285312e-06
641,0.000176249713814629,6.27626981285312e-06
642,0.000176196104363243,6.27626981285312e-06
643,0.000181851275422251,6.27626981285312e-06
644,0.000183550658608373,6.27626981285312e-06
645,0.000181390074076662,6.27626981285312e-06
646,0.000182912243317499,6.27626981285312e-06
647,0.000183506399660829,6.27626981285312e-06
648,0.000184235291893148,6.27626981285312e-06
649,0.000183777474534855,6.27626981285312e-06
650,0.000190661922198356,6.27626981285312e-06
651,0.000194629286794115,6.27626981285312e-06
652,0.000193580786217328,6.27626981285312e-06
