hour_idx,HEAT,EE
295,0.000249585385375697,0.000107509344729879
296,0.000236315040033334,0.000132061090567216
297,0.000233445653537591,0.000150183079214977
298,0.000246755303420237,0.000159412235475239
299,0.000242438052324337,0.000161898112251613
300,0.000238505650496694,0.000169666464673231
301,0.000239548613197818,0.000174231889307837
302,0.000241288727148068,0.000175972713055421
303,0.000242769415462184,0.000176769269753984
304,0.000230295988419798,0.000186741078805152
305,0.000232160001263386,0.000193334447591804
306,0.00023467999246619,0.000193324546894468
307,0.000236215043969609,0.000188166580148158
308,0.000238246110811784,0.000176521352084076
309,0.000238026828514482,0.000160601320064834
310,0.000236370394330306,0.000138680561316198
311,0.000248469531776342,0.000112408393162704
312,0.000247003253882163,9.15960132422269e-05
313,0.000247454551299606,7.82850666975087e-05
314,0.000249027725483109,7.26424654640727e-05
315,0.000250356761326244,7.01880909354044e-05
316,0.00025117438048608,7.0114985733433e-05
317,0.000252139953861054,7.42048765595271e-05
318,0.000233255535324875,8.6669262873229e-05
319,0.000231605048152845,0.000102742805837501
320,0.000228634636225363,0.000129988943222884
321,0.000229296676377757,0.000148223839907527
322,0.000245707346554293,0.000160859738377975
323,0.000244154491908655,0.000166267422904462
324,0.000242192732306834,0.000167113583126117
325,0.000245427334839332,0.000163844150659569
326,0.000249967718614436,0.0001557406744387
327,0.000253994321619716,0.000151879999879512
328,0.000240481058057527,0.000163899654604669
329,0.000237303296483505,0.000171015460602952
330,0.000237063123123007,0.000177872048087653
331,0.000237593067698296,0.000183213427916569
332,0.00023870522322487,0.00017716189759057
333,0.000239966629424748,0.000158457467601266
334,0.000240712615701113,0.000130495979279101
335,0.000256759747254927,9.9178552343355e-05
336,0.000259367382837548,8.18054170177464e-05
337,0.000261359831262739,7.15347866909113e-05
338,0.000263505151913327,6.85050712617048e-05
339,0.000265563590828087,6.66805415234725e-05
340,0.000266306222459449,7.35823322920072e-05
341,0.000267236341859105,8.57869001371449e-05
342,0.000246151438761768,0.000109802707835892
343,0.00024482152585974,0.000128005202172265
344,0.00024431300634489,0.0001318679768601
345,0.000246279683773906,0.000131592757336068
346,0.000267196351012458,0.000128089008153896
347,0.000268693317730009,0.000125022790164625
348,0.000269628888587975,0.000128202816245913
349,0.000270780424992456,0.00013124023219831
350,0.000271778174035369,0.000138756866747518
351,0.000273097450744801,0.000149034997561062
352,0.000257523079563085,0.000170220504032691
353,0.00025486820984657,0.000184070088872316
354,0.000255384277816102,0.000191272500963185
355,0.000255638289888141,0.000194280014841609
356,0.000256419768400169,0.000185585496600926
357,0.000256973882895225,0.000162998790547494
358,0.000257938007685974,0.000133303278954888
359,0.000275681106977119,0.000104488429969994
360,0.000278079029192803,8.25601706892192e-05
361,0.000279719909357187,7.22868401697235e-05
362,0.000281055121225341,7.12024630662179e-05
363,0.000282492959601642,7.03893052386745e-05
364,0.000283050162017675,7.39004549165731e-05
365,0.000283304288321555,8.73140087278752e-05
366,0.000261161287902577,0.000113210050173695
367,0.000258956038189471,0.000129967741772734
368,0.000257419538101828,0.000129797929644413
369,0.000258444621323109,0.000129995343736095
370,0.000280031219864258,0.000130581285352622
371,0.000281112419843436,0.000131122423830966
372,0.000281753263582135,0.000129182885972635
373,0.000282371119261267,0.000131612958694671
374,0.000282474546307619,0.000135705849749975
375,0.000282789554704406,0.000150000566278365
376,0.000265796216100031,0.000168521783257888
377,0.00026124801714622,0.000181197884645296
378,0.000260215195083856,0.00018939946778439
379,0.000260427005264101,0.000192493287827882
380,0.000261292697173317,0.000182964310264008
381,0.000261775445691992,0.000165810090407749
382,0.000260569965680546,0.000138667360325844
383,0.000275305025917959,0.000103994294794893
384,0.000274804321398753,8.11420698510265e-05
385,0.00027559643628644,7.35810322002542e-05
386,0.000276516720031704,6.93577318876091e-05
387,0.000277366018939517,6.88783978039074e-05
388,0.000277252680084214,7.39643594580334e-05
389,0.000276473107449901,8.61116232205442e-05
390,0.000253394993649512,0.00011259810663125
391,0.00024989524711548,0.000130349568856849
392,0.0002465247749616,0.000131791471446815
393,0.00024595403900146,0.000133717208368895
394,0.000265908220786015,0.000129584414505869
395,0.000265687261257744,0.000129478406982542
396,0.000264808912497185,0.000129883335754347
397,0.00026282481306488,0.000132205900861166
398,0.000260132926190854,0.000136814528596511
399,0.000257623456765741,0.000151329460704176
400,0.000240152134794638,0.000170066393078162
401,0.000235091413451891,0.000183773967825653
402,0.000233066636866575,0.000188327991671032
403,0.000235404363295715,0.000192697502305847
404,0.000238803884936212,0.000186017427299337
405,0.000242584748707779,0.000165262751489019
406,0.000242952290387651,0.000134122037104288
407,0.000258069455033994,0.000102189966551553
408,0.000258574886810931,8.29659995434167e-05
409,0.000258926759873044,7.3546729759819e-05
410,0.000259268949956015,6.89752046848954e-05
411,0.000259433640234205,6.84790694084744e-05
412,0.00026027497165419,7.35269283560611e-05
413,0.000261578541668582,8.57522976783316e-05
414,0.000241550173076821,0.000112268583235629
415,0.00023896461060066,0.000130200658342019
416,0.000236191179034212,0.000130937110692539
417,0.000236312523820752,0.000131398943555782
418,0.000255470092106636,0.000127056634738679
419,0.000254344517450859,0.000127561370593425
420,0.000255336967527646,0.000128574142686795
421,0.000256564177583902,0.000131828173997931
422,0.000258463377678782,0.000133510493707493
423,0.000259196554794684,0.000146288802324866
424,0.00024455161670626,0.000167398203347142
425,0.000242095443025156,0.000183265731695923
426,0.000242552001331444,0.000189104146847308
427,0.000242814400290587,0.000189197253398659
428,0.000242868115250806,0.000180779954865102
429,0.000243236457468883,0.00016461530546897
430,0.000243425241329215,0.000134913593435977
431,0.000259165675218784,0.000101990452331225
432,0.00026066111719755,8.25536702304546e-05
433,0.000262798165192875,7.15902906450979e-05
434,0.000265501145736051,6.89989063729979e-05
435,0.000268149687118427,7.15743895075129e-05
436,0.000270417343663225,7.46850106982943e-05
437,0.000272390730748374,8.57512976049567e-05
438,0.000274680918059249,0.000110630966718697
439,0.000252356453221748,0.000129084978945515
440,0.000248155476409944,0.000131759069098545
441,0.000248056166652583,0.000130892307463496
442,0.000267709330877949,0.000127947798080484
443,0.000268254524671723,0.000128080107548107
444,0.000268611391898656,0.000126198473691041
445,0.000270434308373023,0.000128491636815089
446,0.000273279029395165,0.00013541412903343
447,0.000275003131666005,0.000145878373094983
448,0.000258561734405754,0.000166699353693732
449,0.000257733745960412,0.000183245430210048
450,0.000257348172308511,0.000185559394729455
451,0.000257893289764661,0.000187176109723756
452,0.000258925578012846,0.000175920809421717
453,0.000257858521729579,0.000159231922703686
454,0.000259195754256479,0.00013594506679606
455,0.000277699478890672,0.000105655412963446
456,0.000280651591755972,8.56339892652141e-05
457,0.000282973344582983,7.51604445067373e-05
458,0.00028489133929388,7.27655742166691e-05
459,0.000287105776615357,6.96259509616188e-05
460,0.000288144164550935,7.10095493501527e-05
461,0.000289062732621823,7.79066397883631e-05
462,0.000289975658664934,9.20336442898209e-05
463,0.000265519482875513,0.0001131588465223
464,0.000259131517335505,0.000140684003725076
465,0.000255594258090128,0.00015692285851474
466,0.000276949489557156,0.000164268780789633
467,0.000278018375746641,0.000166457336445832
468,0.000280169376868412,0.000175415073384564
469,0.000282081996092495,0.000177799943004486
470,0.000284619790803646,0.000175972713055421
471,0.000286937312109826,0.000180238216350002
472,0.000268157959773689,0.000186542864694749
473,0.000263534239660289,0.00019353276173862
474,0.000259506835933741,0.000192432483497529
475,0.000257443708021595,0.000188067473138386
476,0.000256022529187659,0.000178404585978585
477,0.000252451073798659,0.000158321657949518
478,0.000251891050368738,0.000136896534467874
479,0.000268786070506486,0.000111516329674906
480,0.000269860141430255,9.12986920311919e-05
481,0.00027029923947291,7.79877455500754e-05
482,0.000270951786849499,7.23450443074847e-05
483,0.000271337932392859,6.98906697879024e-05
484,0.00027107793504833,6.98176645950857e-05
485,0.000270707152955296,7.37092413197936e-05
486,0.000248009580564707,8.6669262873229e-05
487,0.000249754612342152,0.00010422951156565
488,0.00025364587954023,0.000131971284218024
489,0.000260245235861208,0.000149611438535044
490,0.000283175204693932,0.000162841979336703
491,0.000284312445093381,0.000167456807512436
492,0.000285158618002937,0.000164734814001029
493,0.000287972726356268,0.000162456551941191
494,0.000291867806042031,0.00015326279821298
495,0.00029596958714525,0.000149402223690205
496,0.000282495208907134,0.000157159875304906
497,0.000282184889507733,0.000169132326653996
498,0.000285062014844559,0.000173808459160425
499,0.000286623599805077,0.000179843588330323
500,0.000287556921357551,0.000174188486225131
501,0.000289013630504429,0.000153501715240687
502,0.000290617684080768,0.000126134969195286
503,0.000308797784601261,9.77909537158375e-05
504,0.000311779480767358,7.7987245513388e-05
505,0.000314696901935201,6.84848698213282e-05
506,0.000317647375463748,6.62430104123455e-05
507,0.000320542837940036,6.53527471075033e-05
508,0.000322969085441757,7.48143199003632e-05
509,0.000325605427449346,8.38375615179447e-05
510,0.000305593680322669,0.000107025510397764
511,0.000302859934618498,0.000125647634588187
512,0.000297337279665712,0.000129547311809103
513,0.000294667275328681,0.000134160639892945
514,0.000312490013068406,0.000133191070991174
515,0.000308994345746085,0.00013205639030958
516,0.000306308291652363,0.000133697206901398
517,0.000307280307776381,0.00013623698749457
518,0.000309969983605258,0.00014087741754143
519,0.000310686958472286,0.000153378306378853
520,0.000292930249482472,0.000168744199093081
521,0.000288031587973492,0.00018119878470043
522,0.000286404813244674,0.000188920233764359
523,0.000285763702598885,0.000188900832333618
524,0.000285846200321697,0.000176435345937386
525,0.000285894921117097,0.000157277383653872
526,0.000286013101828099,0.000130192457718539
527,0.00030262494580922,9.86135122494591e-05
528,0.000303923254934768,7.86095897716845e-05
529,0.000306595318007827,7.08738396984739e-05
530,0.000309381215490025,6.60735983569876e-05
531,0.000312284950621575,6.52620406486612e-05
532,0.000314685541358962,7.03406017798025e-05
533,0.000317666780048504,8.25986734232912e-05
534,0.000297671997631626,0.000105794922872143
535,0.000294778441216116,0.000124084723374271
536,0.000290838109977925,0.000126947026903956
537,0.000290108402104994,0.000127602373529106
538,0.000311059227409888,0.000126612803159839
539,0.000311659279763736,0.000127372857198392
540,0.00031195141451586,0.000129030475091961
541,0.000313189413256896,0.000130326567296431
542,0.000314704717113908,0.000138226829040022
543,0.000316238701172033,0.000148912388899669
544,0.000304016083865805,0.000163763144879753
545,0.000305961526803847,0.000177490221003537
546,0.000311067652374271,0.000183491147714897
547,0.000315167832584145,0.00018706380172363
548,0.000319553247137481,0.000177369412361553
549,0.00032398269348883,0.000156733945064916
550,0.000331426240504025,0.00012956881336849
551,0.00035720668680157,0.000100101618033086
552,0.000367811145095892,7.87731013959481e-05
553,0.000372022529270482,6.9416336052903e-05
554,0.000374192972871226,6.50713270885691e-05
555,0.000376665920692664,6.41536618386749e-05
556,0.000376571833563803,6.93505313738477e-05
557,0.000375412291411149,8.09818584561797e-05
558,0.000351724937648541,0.000104779150594992
559,0.000346152227547972,0.000121982773992378
560,0.000337065055509066,0.00012665640631537
561,0.000331164985144737,0.000125442419927816
562,0.000350632224784003,0.000125089594862539
563,0.000349957604117891,0.000129912437809599
564,0.000350627840587923,0.000128710752357265
565,0.000349989207894372,0.000133325480496584
566,0.000349808620351677,0.000135015700720389
567,0.000348663946095514,0.000147702902878646
568,0.00033142608801184,0.000162261238069016
569,0.000327224005677462,0.000176991585552765
570,0.000326509165701022,0.000181611514040925
571,0.000327589412466746,0.000187784252972839
572,0.000329089162303968,0.000175811101550581
573,0.000331169636064843,0.000157252881910704
574,0.00033261079119193,0.000132498521723704
575,0.000351171966936403,0.00010061375440173
576,0.000354177870916483,7.80557503851038e-05
577,0.000355284727476931,6.92368232909858e-05
578,0.00035611130541533,6.41704630313942e-05
579,0.000356675331719337,6.31942936162747e-05
580,0.000358711163896523,6.94271368235451e-05
581,0.000361829949438415,8.21048383119981e-05
582,0.000342211057511232,0.000104275114813415
583,0.000338493363215346,0.000120686481805943
584,0.000331439087924832,0.000126860420811369
585,0.000327716856940681,0.000128391929677702
586,0.000345255618168639,0.000127251948610855
587,0.000343840767668843,0.000126998230555351
588,0.000341672611450871,0.000129248390560624
589,0.00034270619597416,0.000130492479094977
590,0.000345618470668061,0.00013313766717472
591,0.000347093059294783,0.00014208750359921
592,0.000329906552450932,0.00016098614742359
593,0.000325702716731024,0.000174427503198391
594,0.000325134992354236,0.000182952909383922
595,0.0003232264521588,0.000182138351491815
596,0.000321512719356529,0.000175816801990624
597,0.000319722512181216,0.000155304943446927
598,0.000319377920483632,0.000128686150577684
599,0.000335871088566044,0.000100420940712992
600,0.000337249645925846,7.8999517497383e-05
601,0.000335989955217282,6.89034995929175e-05
602,0.000334015767776992,6.5989392375082e-05
603,0.000331591464596394,6.57560757873497e-05
604,0.000331126862464652,6.97848622647127e-05
605,0.000331603625710837,8.17590137240021e-05
606,0.000331770107817965,0.000104390022942531
607,0.000308258156863766,0.000122188488562233
608,0.000304753187518169,0.000126330283067461
609,0.000304054664022444,0.000130672191829774
610,0.000323992452988661,0.000128314324136458
611,0.000323947468160258,0.000125264207284909
612,0.000323138998531512,0.000128208116631165
613,0.000321787660752109,0.000135063904097144
614,0.000320342007197101,0.000134743281307313
615,0.000318928948709306,0.000146895345445647
616,0.00030064507808081,0.000165024634570893
617,0.000297392405132876,0.000181885433545892
618,0.000295173278814012,0.000185212870140978
619,0.00029255733249885,0.000183809070339326
620,0.000289631638675745,0.00016954615612245
621,0.000284660162789223,0.000154432881426626
622,0.000285268830859983,0.00012968722177259
623,0.000304398988996003,0.000104781350760051
624,0.00030782569213962,8.58084016601884e-05
625,0.000306130372631372,7.38890541000889e-05
626,0.000303261253042718,6.8120643921396e-05
627,0.000300078878625871,6.74664974061013e-05
628,0.000298264692283321,6.82434526556144e-05
629,0.000297213990741113,7.37787462557983e-05
630,0.000295931807526816,8.6880377892007e-05
631,0.00027105643383333,0.000109474384513784
632,0.000266958007375114,0.000133127866422937
633,0.000265333748675814,0.000150968335069867
634,0.000285587613484112,0.000159272225566198
635,0.000285493869599966,0.000167350600007143
636,0.000285108372102625,0.000170265707225666
637,0.000284168264739458,0.000173059105928789
638,0.000283426204999554,0.00017209143708284
639,0.000282439740195257,0.000171290780163396
640,0.000265398443073343,0.000179352953430206
641,0.000264192009848443,0.000187957865303662
642,0.000263722985443341,0.000187785553082764
643,0.0002627774264388,0.000185298976233221
644,0.000262099374790061,0.000173364627581585
645,0.000259005674121044,0.000154409179702179
646,0.00025850756196898,0.000133015358440845
647,0.000274885217862092,0.00011040765082837
648,0.000276006256012667,8.92534466315676e-05
649,0.00027687091855387,7.71712874931154e-05
650,0.000277530480570962,7.19363152514033e-05
651,0.000278419846663046,6.80925419213473e-05
652,0.000278893026434419,6.74834986171299e-05
653,0.000279045555781229,7.17417014069665e-05
654,0.000257093169128801,8.34987374254007e-05
655,0.000253032751118829,9.91123476821967e-05
656,0.00024814388718696,0.000128065606447828
657,0.000246846188030152,0.000149900359140634
658,0.000265718674281695,0.000160633122285489
659,0.000264705942927387,0.000165847293050068
660,0.000263759468969737,0.000165643278554069
661,0.000264952825944019,0.000156622337137959
662,0.00026688237180062,0.00014280165437162
663,0.000268016981755648,0.000140254973264893
664,0.000251788614430056,0.000150468499545582
665,0.000248285703820486,0.000167494810264336
666,0.000247886672779038,0.000172934597029855
667,0.000247206181438406,0.00017764333186652
668,0.000246016751000585,0.000170990558804993
669,0.000245317960597771,0.000152463541349014
670,0.000243782909277416,0.000126550098682805
671,0.000257282410465688,9.99941104178685e-05
672,0.00025631706573746,7.99482849583645e-05
673,0.000256953868524793,7.11223573687944e-05
674,0.000258215922770691,6.74831985987518e-05
675,0.000259170021337584,6.74964995437451e-05
676,0.000260977002470166,7.24371508581485e-05
677,0.000263164486935269,8.46027159325267e-05
678,0.000243839788313173,0.000106343361827973
