Hour,0,1,2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,29.649839400000005,29.649839400000005,0.0
8,159.96807611999998,159.96807611999998,0.0
9,265.62586122,265.62586122,0.0
10,345.4922338200001,345.4922338200001,0.0
11,360.6315129,360.6315129,0.0
12,310.55175468000004,310.55175468000004,0.0
13,211.32649062000002,211.32649062000002,0.0
14,87.99372629999999,87.99372629999999,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,84.43395611999999,84.43395611999999,0.0
29,544.55983128,544.55983128,0.0
30,679.6847149199999,679.6847149199999,0.0
31,1102.96093284,1102.96093284,0.0
32,1828.0071138600001,1828.0071138600001,0.0
33,2504.8218578400006,2504.8218578400006,0.0
34,3548.24412624,3548.24412624,0.0
35,3268.7408946600003,3268.7408946600003,0.0
36,3077.82952902,3077.82952902,0.0
37,2286.49224816,2286.49224816,0.0
38,2040.9197092200002,2040.9197092200002,0.0
39,1358.0978643,1358.0978643,0.0
40,1085.76079992,1085.76079992,0.0
41,802.9790755199999,802.9790755199999,0.0
42,632.31593274,632.31593274,0.0
43,253.0015641,253.0015641,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,339.43715496000004,339.43715496000004,0.0
55,1069.8954708600002,1069.8954708600002,0.0
56,1009.53470826,1009.53470826,0.0
57,2436.0249468600005,2436.0249468600005,0.0
58,3375.6102874799994,3375.6102874799994,0.0
59,4061.57896782,4061.57896782,0.0
60,4518.773232660001,4518.773232660001,0.0
61,3778.0326536400003,3778.0326536400003,0.0
62,3555.6223401,3555.6223401,0.0
63,3105.08245044,3105.08245044,0.0
64,2183.0691105,2183.0691105,0.0
65,1651.91984658,1651.91984658,0.0
66,1090.9741851,1090.9741851,0.0
67,489.68417645999995,489.68417645999995,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,422.18313588,422.18313588,0.0
83,1433.9104525799999,1433.9104525799999,0.0
84,2168.78728122,2168.78728122,0.0
85,2350.5195357000002,2350.5195357000002,0.0
86,1835.2680073200002,1835.2680073200002,0.0
87,1262.76431328,1262.76431328,0.0
88,946.3806558000001,946.3806558000001,0.0
89,527.2357683600001,527.2357683600001,0.0
90,113.59296468,113.59296468,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
