Hour,0,1,2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,175.702752,175.702752,219.62844
8,947.9589695999999,947.9589695999999,1184.948712
9,1574.0791776,1574.0791776,1967.598972
10,2047.3613856000004,2047.3613856000004,2559.2017320000004
11,2137.075632,2137.075632,2671.34454
12,1840.3066944000002,1840.3066944000002,2300.3833680000002
13,1252.3051296,1252.3051296,1565.3814120000002
14,521.444304,521.444304,651.80538
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,500.3493696,500.3493696,625.4367119999999
29,3227.0212223999997,3227.0212223999997,4033.776528
30,4027.7612735999996,4027.7612735999996,5034.701591999999
31,6536.0647872,6536.0647872,8170.080984
32,10832.634748800001,10832.634748800001,13540.793436
33,14843.388787200001,14843.388787200001,18554.235984000003
34,21026.6318592,21026.6318592,26283.289824
35,19370.316412800003,19370.316412800003,24212.895516
36,18238.9898016,18238.9898016,22798.737252
37,13549.5836928,13549.5836928,16936.979616
38,12094.339017600001,12094.339017600001,15117.923772000002
39,8047.987344000001,8047.987344000001,10059.984180000001
40,6434.1380736,6434.1380736,8042.672592
41,4758.394521599999,4758.394521599999,5947.993152
42,3747.0573792,3747.0573792,4683.821724
43,1499.268528,1499.268528,1874.08566
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,2011.4794368000003,2011.4794368000003,2514.3492960000003
55,6340.1213088,6340.1213088,7925.1516360000005
56,5982.4279008,5982.4279008,7478.034876000001
57,14435.703388800002,14435.703388800002,18044.629236000004
58,20003.6165184,20003.6165184,25004.520647999998
59,24068.616105600002,24068.616105600002,30085.770132
60,26777.915452800004,26777.915452800004,33472.394316000005
61,22388.3416512,22388.3416512,27985.427064000003
62,21070.354608,21070.354608,26337.943260000004
63,18400.4885952,18400.4885952,23000.610743999998
64,12936.70584,12936.70584,16170.8823
65,9789.1546464,9789.1546464,12236.443308
66,6465.0322080000005,6465.0322080000005,8081.290260000001
67,2901.8321567999997,2901.8321567999997,3627.290196
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,2501.8259904,2501.8259904,3127.282488
83,8497.2471264,8497.2471264,10621.558907999999
84,12852.0727776,12852.0727776,16065.090972
85,13929.004656,13929.004656,17411.25582
86,10875.6622656,10875.6622656,13594.577832
87,7483.0477824,7483.0477824,9353.809728
88,5608.181664000001,5608.181664000001,7010.2270800000015
89,3124.3601088000005,3124.3601088000005,3905.4501360000004
90,673.1434944,673.1434944,841.429368
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
