Hour,0,1,2
0,280.39640164018823,410.0797373987753,665.9414538954471
1,281.6561692801883,411.9221475722753,668.9334020404469
2,282.77864553797644,413.56376909929054,671.599283152694
3,284.3104497001412,415.8040326864565,675.2373180378353
4,283.5738292450824,414.72672527093295,673.4878444570707
5,282.07881364338834,412.5402649534553,669.9371824030471
6,280.64833177731765,410.44818522432706,666.5397879711294
7,301.65938516009413,441.1768507966376,716.4410397552235
8,299.5905027801412,438.1511103159565,711.5274441028351
9,297.0884691500235,434.49188613190944,705.5851142313059
10,304.6981750897882,445.62108106881533,723.6581658382472
11,301.08780116696477,440.34090920668586,715.0835277715411
12,297.5860076965647,435.21953625622587,706.7667682793412
13,296.0181758917647,432.9265822417059,703.0431677429411
14,295.97427545515296,432.86237785316115,702.9389042059883
15,273.4188623374118,399.87508616846475,649.369798051353
16,271.7300408828235,397.4051847911294,645.3588470967059
17,271.2674763417412,396.72868414979655,644.2602563116353
18,259.83787420545883,380.01289102548355,617.1149512379648
19,259.7850765682824,379.93567448111304,616.9895568496706
20,260.1003111659294,380.3967050801717,617.7382390190824
21,260.4114776221176,380.8517860223471,618.4772593525295
22,259.57851027397646,379.6335712756906,616.4989619006941
23,258.0804509375059,377.44265949610235,612.9410709765764
24,256.8258928315294,375.6078682661117,609.9614954748824
25,12.730665477721413,18.618598261167566,30.23533050958835
26,14.20534050613986,20.77531049022954,33.737683702082165
27,15.830623378789742,23.152286691479997,37.59773052462564
28,17.55374574957214,25.67235315874926,41.69014615523383
29,16.43961057632094,24.04293046786938,39.04407511876223
30,15.666552722332895,22.912333356411853,37.20806271554061
31,14.882870957280376,21.76619877502255,35.34681852354089
32,13.462398367882543,19.688757613028212,31.97319612372104
33,11.558523165191717,16.904340129092887,27.451492517330333
34,9.272977353884594,13.561729380056217,22.02332121547591
35,8.506767969913009,12.441148155997771,20.203573928543392
36,6.767373164058946,9.897283252436207,16.072511264639996
37,4.697085947232583,6.8694881978276525,11.155579124677384
38,2.8148975726288286,4.116787699969661,6.685381734993467
39,1.4621487608566686,2.138392562752877,3.472603307034587
40,0.6662041324538372,0.9743235437137369,1.5822348145778633
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0794013007601393,0.11612440236170371,0.18857808930533082
46,0.6034850068268339,0.8825968224842446,1.4332768912137304
47,1.2028141032165647,1.7591156259542262,2.8566834951393414
48,1.9410149917762918,2.838734425472827,4.609910605468694
49,2.717087345168819,3.9737402423093973,6.453082444775943
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,98.53045855454118,144.10079563601647,234.0098390670353
76,102.79819798362354,150.34236455104943,244.14572021110587
77,107.87792034494119,157.7714585044765,256.2100608192353
78,112.8636664491294,165.06311218185175,268.05120781668234
79,116.01244168084706,169.66819595823878,275.52954899201177
80,118.54517633825883,173.3723203947035,281.54479380336466
81,119.17204565411767,174.28911676914706,283.0336084285294
82,132.49443083595293,193.77310509758118,314.6742732353882
83,122.95360212856474,179.81964311302588,292.0148050553412
84,115.92121650268236,169.53477913517295,275.31288919387055
85,123.89444753618825,181.19562952167527,294.24931289844704
86,119.54906281289414,174.84050436385766,283.9290241806235
87,111.88126194672942,163.62634559709176,265.71799712348235
88,108.81946817741178,159.1484722094647,258.4462369213529
89,111.43693074268235,162.97651121117292,264.6627105138706
90,93.65850243677743,136.97555981378696,222.43894328734635
91,96.0787055817412,140.51510691329645,228.1869257566353
92,99.38604926748236,145.35209705369294,236.04186701027058
93,92.09868976966364,134.69433378813304,218.73438820295112
94,94.45608601044707,138.1420257902788,224.33320427481175
95,97.34186820065882,142.36248224346355,231.1869369765647
96,100.43208018032942,146.88191726373176,238.52619042828235
97,102.02745219632942,149.21514883713175,242.3151989662824
98,103.03809936649412,150.69322032349763,244.71548599542353
99,103.98989062880001,152.08521504462,246.97599024340002
